"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"KZ000036870","ALMATY, KZ","2008-06-03","74",,
"KZ000036870","ALMATY, KZ","2008-06-04","77",,
"KZ000036870","ALMATY, KZ","2008-06-05","84",,
"KZ000036870","ALMATY, KZ","2008-06-06","72",,
"KZ000036870","ALMATY, KZ","2008-06-07","76",,
"KZ000036870","ALMATY, KZ","2008-06-08","82",,
"KZ000036870","ALMATY, KZ","2008-06-09","83",,
"KZ000036870","ALMATY, KZ","2008-06-10","80",,
"KZ000036870","ALMATY, KZ","2008-06-11","75",,
"KZ000036870","ALMATY, KZ","2008-06-12","72",,
"KZ000036870","ALMATY, KZ","2008-06-13","74",,
"KZ000036870","ALMATY, KZ","2008-06-14","78",,"62"
"KZ000036870","ALMATY, KZ","2008-06-15","79",,
"KZ000036870","ALMATY, KZ","2008-06-16","85",,
"KZ000036870","ALMATY, KZ","2008-06-17","77",,
"KZ000036870","ALMATY, KZ","2008-06-18","69",,
"KZ000036870","ALMATY, KZ","2008-06-19","70",,
"KZ000036870","ALMATY, KZ","2008-06-20","71",,
"KZ000036870","ALMATY, KZ","2008-06-21","75",,
"KZ000036870","ALMATY, KZ","2008-06-22","80",,
"KZ000036870","ALMATY, KZ","2008-06-23","80",,
"KZ000036870","ALMATY, KZ","2008-06-24","78",,
"KZ000036870","ALMATY, KZ","2008-06-25","76","86",
"KZ000036870","ALMATY, KZ","2008-06-26","72",,"63"
"KZ000036870","ALMATY, KZ","2008-06-27","74",,
"KZ000036870","ALMATY, KZ","2008-06-28","71",,
"KZ000036870","ALMATY, KZ","2008-06-29","70",,
"KZ000036870","ALMATY, KZ","2008-06-30","73",,
"KZ000036870","ALMATY, KZ","2008-07-01","73",,
"KZ000036870","ALMATY, KZ","2008-07-02","81",,"62"
"KZ000036870","ALMATY, KZ","2008-07-03","82",,
"KZ000036870","ALMATY, KZ","2008-07-04","81",,
"KZ000036870","ALMATY, KZ","2008-07-05","81",,
"KZ000036870","ALMATY, KZ","2008-07-06","77",,"66"
"KZ000036870","ALMATY, KZ","2008-07-07","74",,
"KZ000036870","ALMATY, KZ","2008-07-08","72",,
"KZ000036870","ALMATY, KZ","2008-07-09","76","85","61"
"KZ000036870","ALMATY, KZ","2008-07-10","74",,
"KZ000036870","ALMATY, KZ","2008-07-11","78",,
"KZ000036870","ALMATY, KZ","2008-07-12","80",,
"KZ000036870","ALMATY, KZ","2008-07-13","81",,
"KZ000036870","ALMATY, KZ","2008-07-14","84","95",
"KZ000036870","ALMATY, KZ","2008-07-15","81",,
"KZ000036870","ALMATY, KZ","2008-07-16","75","87",
"KZ000036870","ALMATY, KZ","2008-07-17","75",,
"KZ000036870","ALMATY, KZ","2008-07-18","78",,
"KZ000036870","ALMATY, KZ","2008-07-19","74","90",
"KZ000036870","ALMATY, KZ","2008-07-20","74",,
"KZ000036870","ALMATY, KZ","2008-07-21","81","94",
"KZ000036870","ALMATY, KZ","2008-07-22","81",,
"KZ000036870","ALMATY, KZ","2008-07-23","77",,
"KZ000036870","ALMATY, KZ","2008-07-24","70",,
"KZ000036870","ALMATY, KZ","2008-07-25","70",,
"KZ000036870","ALMATY, KZ","2008-07-26","73",,"60"
"KZ000036870","ALMATY, KZ","2008-07-27","72",,
"KZ000036870","ALMATY, KZ","2008-07-28","78",,
"KZ000036870","ALMATY, KZ","2008-07-29","79",,
"KZ000036870","ALMATY, KZ","2008-07-30","82",,
"KZ000036870","ALMATY, KZ","2008-07-31","84",,
"KZ000036870","ALMATY, KZ","2008-08-01","87",,
"KZ000036870","ALMATY, KZ","2008-08-02","85",,
"KZ000036870","ALMATY, KZ","2008-08-03","85",,
"KZ000036870","ALMATY, KZ","2008-08-04","64","76",
"KZ000036870","ALMATY, KZ","2008-08-05","68",,
"KZ000036870","ALMATY, KZ","2008-08-06","75",,
"KZ000036870","ALMATY, KZ","2008-08-07","81",,
"KZ000036870","ALMATY, KZ","2008-08-08","84",,
"KZ000036870","ALMATY, KZ","2008-08-09","84","99",
"KZ000036870","ALMATY, KZ","2008-08-10","77","85",
"KZ000036870","ALMATY, KZ","2008-08-11","70","81",
"KZ000036870","ALMATY, KZ","2008-08-12","73",,
"KZ000036870","ALMATY, KZ","2008-08-13","75",,
"KZ000036870","ALMATY, KZ","2008-08-14","76",,
"KZ000036870","ALMATY, KZ","2008-08-15","80",,
"KZ000036870","ALMATY, KZ","2008-08-16","76",,
"KZ000036870","ALMATY, KZ","2008-08-17","76",,
"KZ000036870","ALMATY, KZ","2008-08-18","67","82",
"KZ000036870","ALMATY, KZ","2008-08-19","66",,
"KZ000036870","ALMATY, KZ","2008-08-20","70",,
"KZ000036870","ALMATY, KZ","2008-08-21","74",,
"KZ000036870","ALMATY, KZ","2008-08-22","76",,
"KZ000036870","ALMATY, KZ","2008-08-23","78",,
"KZ000036870","ALMATY, KZ","2008-08-24","78",,
"KZ000036870","ALMATY, KZ","2008-08-25","83",,
"KZ000036870","ALMATY, KZ","2008-08-26","71",,
"KZ000036870","ALMATY, KZ","2008-08-27","62",,
"KZ000036870","ALMATY, KZ","2008-08-28","68",,
"KZ000036870","ALMATY, KZ","2008-08-29","76",,
"KZ000036870","ALMATY, KZ","2008-08-30","76",,
"KZ000036870","ALMATY, KZ","2008-08-31","73",,
"KZ000036870","ALMATY, KZ","2008-09-01","73",,
"KZ000036870","ALMATY, KZ","2008-09-02","80",,
"KZ000036870","ALMATY, KZ","2008-09-03","66","79",
"KZ000036870","ALMATY, KZ","2008-09-04","66",,"55"
"KZ000036870","ALMATY, KZ","2008-09-05","65","77",
"KZ000036870","ALMATY, KZ","2008-09-06","55",,
"KZ000036870","ALMATY, KZ","2008-09-07","57",,
"KZ000036870","ALMATY, KZ","2008-09-08","62",,
"KZ000036870","ALMATY, KZ","2008-09-09","66",,
"KZ000036870","ALMATY, KZ","2008-09-10","69","81",
"KZ000036870","ALMATY, KZ","2008-09-11","74",,
"KZ000036870","ALMATY, KZ","2008-09-12","71",,
"KZ000036870","ALMATY, KZ","2008-09-13","73",,
"KZ000036870","ALMATY, KZ","2008-09-14","76",,
"KZ000036870","ALMATY, KZ","2008-09-15","71","86",
"KZ000036870","ALMATY, KZ","2008-09-16","71","84",
"KZ000036870","ALMATY, KZ","2008-09-17","72",,
"KZ000036870","ALMATY, KZ","2008-09-18","63",,
"KZ000036870","ALMATY, KZ","2008-09-19","59","68","52"
"KZ000036870","ALMATY, KZ","2008-09-20","52",,
"KZ000036870","ALMATY, KZ","2008-09-21","54","67",
"KZ000036870","ALMATY, KZ","2008-09-22","48","59",
"KZ000036870","ALMATY, KZ","2008-09-23","47","60",
"KZ000036870","ALMATY, KZ","2008-09-24","49",,"37"
"KZ000036870","ALMATY, KZ","2008-09-25","54",,
"KZ000036870","ALMATY, KZ","2008-09-26","56",,
"KZ000036870","ALMATY, KZ","2008-09-27","65",,
"KZ000036870","ALMATY, KZ","2008-09-28","58",,
"KZ000036870","ALMATY, KZ","2008-09-29","62",,
"KZ000036870","ALMATY, KZ","2008-09-30","62","71",
"KZ000036870","ALMATY, KZ","2008-10-01","51",,
"KZ000036870","ALMATY, KZ","2008-10-02","53",,
"KZ000036870","ALMATY, KZ","2008-10-03","59",,
"KZ000036870","ALMATY, KZ","2008-10-04","64",,
"KZ000036870","ALMATY, KZ","2008-10-05","53",,
"KZ000036870","ALMATY, KZ","2008-10-06","55","66",
"KZ000036870","ALMATY, KZ","2008-10-07","55",,
"KZ000036870","ALMATY, KZ","2008-10-08","57",,
"KZ000036870","ALMATY, KZ","2008-10-09","59",,
"KZ000036870","ALMATY, KZ","2008-10-10","61",,
"KZ000036870","ALMATY, KZ","2008-10-11","56","69",
"KZ000036870","ALMATY, KZ","2008-10-12","50",,
"KZ000036870","ALMATY, KZ","2008-10-13","48",,
"KZ000036870","ALMATY, KZ","2008-10-14","48",,
"KZ000036870","ALMATY, KZ","2008-10-15","50",,
"KZ000036870","ALMATY, KZ","2008-10-16","51",,
"KZ000036870","ALMATY, KZ","2008-10-17","53",,
"KZ000036870","ALMATY, KZ","2008-10-18","57",,
"KZ000036870","ALMATY, KZ","2008-10-19","50",,
"KZ000036870","ALMATY, KZ","2008-10-20","36",,
"KZ000036870","ALMATY, KZ","2008-10-21","40",,
"KZ000036870","ALMATY, KZ","2008-10-22","45",,
"KZ000036870","ALMATY, KZ","2008-10-23","49",,
"KZ000036870","ALMATY, KZ","2008-10-24","44",,
"KZ000036870","ALMATY, KZ","2008-10-25","40",,
"KZ000036870","ALMATY, KZ","2008-10-26","39",,
"KZ000036870","ALMATY, KZ","2008-10-27","41",,
"KZ000036870","ALMATY, KZ","2008-10-28","45",,
"KZ000036870","ALMATY, KZ","2008-10-29","45",,
"KZ000036870","ALMATY, KZ","2008-10-30","45",,
"KZ000036870","ALMATY, KZ","2008-10-31","46","49",
"KZ000036870","ALMATY, KZ","2008-11-01","48",,
"KZ000036870","ALMATY, KZ","2008-11-02","44",,
"KZ000036870","ALMATY, KZ","2008-11-03","42",,
"KZ000036870","ALMATY, KZ","2008-11-04","41",,
"KZ000036870","ALMATY, KZ","2008-11-05","47","58",
"KZ000036870","ALMATY, KZ","2008-11-06","48",,
"KZ000036870","ALMATY, KZ","2008-11-07","51",,
"KZ000036870","ALMATY, KZ","2008-11-08","45","56",
"KZ000036870","ALMATY, KZ","2008-11-09","28",,"26"
"KZ000036870","ALMATY, KZ","2008-11-10","31","35",
"KZ000036870","ALMATY, KZ","2008-11-11","30",,
"KZ000036870","ALMATY, KZ","2008-11-12","29","39","21"
"KZ000036870","ALMATY, KZ","2008-11-13","33",,
"KZ000036870","ALMATY, KZ","2008-11-14","35",,
"KZ000036870","ALMATY, KZ","2008-11-15","34","45",
"KZ000036870","ALMATY, KZ","2008-11-16","31",,
"KZ000036870","ALMATY, KZ","2008-11-17","28","35",
"KZ000036870","ALMATY, KZ","2008-11-18","30","41",
"KZ000036870","ALMATY, KZ","2008-11-19","28","34",
"KZ000036870","ALMATY, KZ","2008-11-20","29","45",
"KZ000036870","ALMATY, KZ","2008-11-21","27",,
"KZ000036870","ALMATY, KZ","2008-11-22","35","48",
"KZ000036870","ALMATY, KZ","2008-11-23","38","53",
"KZ000036870","ALMATY, KZ","2008-11-24","34",,
"KZ000036870","ALMATY, KZ","2008-11-25","35","51",
"KZ000036870","ALMATY, KZ","2008-11-26","39","60",
"KZ000036870","ALMATY, KZ","2008-11-27","35",,
"KZ000036870","ALMATY, KZ","2008-11-28","40","58",
"KZ000036870","ALMATY, KZ","2008-11-29","41","55",
"KZ000036870","ALMATY, KZ","2008-11-30","36","51",
"KZ000036870","ALMATY, KZ","2008-12-01","29","47",
"KZ000036870","ALMATY, KZ","2008-12-02","21",,
"KZ000036870","ALMATY, KZ","2008-12-03","22",,
"KZ000036870","ALMATY, KZ","2008-12-04","27","37",
"KZ000036870","ALMATY, KZ","2008-12-05","27","36",
"KZ000036870","ALMATY, KZ","2008-12-06","27","42",
"KZ000036870","ALMATY, KZ","2008-12-07","29",,
"KZ000036870","ALMATY, KZ","2008-12-08","29","44",
"KZ000036870","ALMATY, KZ","2008-12-09","30","43",
"KZ000036870","ALMATY, KZ","2008-12-10","32","47",
"KZ000036870","ALMATY, KZ","2008-12-11","30","44",
"KZ000036870","ALMATY, KZ","2008-12-12","22","34",
"KZ000036870","ALMATY, KZ","2008-12-13","28","45",
"KZ000036870","ALMATY, KZ","2008-12-14","35","50",
"KZ000036870","ALMATY, KZ","2008-12-15","31",,
"KZ000036870","ALMATY, KZ","2008-12-16","26","33",
"KZ000036870","ALMATY, KZ","2008-12-17","26","37",
"KZ000036870","ALMATY, KZ","2008-12-18","28","31",
"KZ000036870","ALMATY, KZ","2008-12-19","26",,
"KZ000036870","ALMATY, KZ","2008-12-20","25",,
"KZ000036870","ALMATY, KZ","2008-12-21","27",,
"KZ000036870","ALMATY, KZ","2008-12-22","26",,
"KZ000036870","ALMATY, KZ","2008-12-23","24","31",
"KZ000036870","ALMATY, KZ","2008-12-24","22",,
"KZ000036870","ALMATY, KZ","2008-12-25","17",,
"KZ000036870","ALMATY, KZ","2008-12-26","11","17",
"KZ000036870","ALMATY, KZ","2008-12-27","19",,"9"
"KZ000036870","ALMATY, KZ","2008-12-28","26","36",
"KZ000036870","ALMATY, KZ","2008-12-29","30",,
"KZ000036870","ALMATY, KZ","2008-12-30","19","24",
"KZ000036870","ALMATY, KZ","2008-12-31","20","23","17"
"KZ000036870","ALMATY, KZ","2011-09-01","69","78","57"
"KZ000036870","ALMATY, KZ","2011-09-02","70","82","56"
"KZ000036870","ALMATY, KZ","2011-09-03","72","83","60"
"KZ000036870","ALMATY, KZ","2011-09-04","75","85","63"
"KZ000036870","ALMATY, KZ","2011-09-05","74","85","63"
"KZ000036870","ALMATY, KZ","2011-09-06","74","86","59"
"KZ000036870","ALMATY, KZ","2011-09-07","75","87","63"
"KZ000036870","ALMATY, KZ","2011-09-08","79","91","63"
"KZ000036870","ALMATY, KZ","2011-09-09","74","86",
"KZ000036870","ALMATY, KZ","2011-09-10","70","83","60"
"KZ000036870","ALMATY, KZ","2011-09-11","69","83","57"
"KZ000036870","ALMATY, KZ","2011-09-12","69","83","57"
"KZ000036870","ALMATY, KZ","2011-09-13","70","82","54"
"KZ000036870","ALMATY, KZ","2011-09-14","71","83","56"
"KZ000036870","ALMATY, KZ","2011-09-15","74","85","60"
"KZ000036870","ALMATY, KZ","2011-09-16","58","66",
"KZ000036870","ALMATY, KZ","2011-09-17","60","69",
"KZ000036870","ALMATY, KZ","2011-09-18","62","71","47"
"KZ000036870","ALMATY, KZ","2011-09-19","68","79","53"
"KZ000036870","ALMATY, KZ","2011-09-20","69","80","60"
"KZ000036870","ALMATY, KZ","2011-09-21","56","64","50"
"KZ000036870","ALMATY, KZ","2011-09-22","56","65","48"
"KZ000036870","ALMATY, KZ","2011-09-23","60","68","45"
"KZ000036870","ALMATY, KZ","2011-09-24","61","72",
"KZ000036870","ALMATY, KZ","2011-09-25","55","66","44"
"KZ000036870","ALMATY, KZ","2011-09-26","58","69","43"
"KZ000036870","ALMATY, KZ","2011-09-27","66","76","51"
"KZ000036870","ALMATY, KZ","2011-09-28","67","76","58"
"KZ000036870","ALMATY, KZ","2011-09-29","55","59",
"KZ000036870","ALMATY, KZ","2011-09-30","58","67","49"
"KZ000036870","ALMATY, KZ","2011-10-01","63","77","50"
"KZ000036870","ALMATY, KZ","2011-10-02","67","80","53"
"KZ000036870","ALMATY, KZ","2011-10-03","68","81","55"
"KZ000036870","ALMATY, KZ","2011-10-04","65","74","53"
"KZ000036870","ALMATY, KZ","2011-10-05","51",,
"KZ000036870","ALMATY, KZ","2011-10-06","51","60","42"
"KZ000036870","ALMATY, KZ","2011-10-07","50","54",
"KZ000036870","ALMATY, KZ","2011-10-08","53","66","43"
"KZ000036870","ALMATY, KZ","2011-10-09","48","58",
"KZ000036870","ALMATY, KZ","2011-10-10","49","59","36"
"KZ000036870","ALMATY, KZ","2011-10-11","52","64","38"
"KZ000036870","ALMATY, KZ","2011-10-12","54","66","41"
"KZ000036870","ALMATY, KZ","2011-10-13","56","67","44"
"KZ000036870","ALMATY, KZ","2011-10-14","61","71","49"
"KZ000036870","ALMATY, KZ","2011-10-15","62","68","51"
"KZ000036870","ALMATY, KZ","2011-10-16","64","75","54"
"KZ000036870","ALMATY, KZ","2011-10-17","65","73","55"
"KZ000036870","ALMATY, KZ","2011-10-18","58","70",
"KZ000036870","ALMATY, KZ","2011-10-19","49","55",
"KZ000036870","ALMATY, KZ","2011-10-20","47","53","40"
"KZ000036870","ALMATY, KZ","2011-10-21","46","56","39"
"KZ000036870","ALMATY, KZ","2011-10-22","47","58","36"
"KZ000036870","ALMATY, KZ","2011-10-23","51","64","36"
"KZ000036870","ALMATY, KZ","2011-10-24","49","52",
"KZ000036870","ALMATY, KZ","2011-10-25","50","62","42"
"KZ000036870","ALMATY, KZ","2011-10-26","51","61","40"
"KZ000036870","ALMATY, KZ","2011-10-27","48","61",
"KZ000036870","ALMATY, KZ","2011-10-28","36","42",
"KZ000036870","ALMATY, KZ","2011-10-29","33","37",
"KZ000036870","ALMATY, KZ","2011-10-30","30","36",
"KZ000036870","ALMATY, KZ","2011-10-31","33","40","23"
"KZ000036870","ALMATY, KZ","2011-11-01","38","42",
"KZ000036870","ALMATY, KZ","2011-11-02","38","46","31"
"KZ000036870","ALMATY, KZ","2011-11-03","39","48",
"KZ000036870","ALMATY, KZ","2011-11-04","41","52","29"
"KZ000036870","ALMATY, KZ","2011-11-05","45","53","38"
"KZ000036870","ALMATY, KZ","2011-11-06","45","61","36"
"KZ000036870","ALMATY, KZ","2011-11-07","46","59","34"
"KZ000036870","ALMATY, KZ","2011-11-08","31",,
"KZ000036870","ALMATY, KZ","2011-11-09","22","25",
"KZ000036870","ALMATY, KZ","2011-11-10","24","29","18"
"KZ000036870","ALMATY, KZ","2011-11-11","40","53","21"
"KZ000036870","ALMATY, KZ","2011-11-12","47","59","36"
"KZ000036870","ALMATY, KZ","2011-11-13","47","55","39"
"KZ000036870","ALMATY, KZ","2011-11-14","40","54",
"KZ000036870","ALMATY, KZ","2011-11-15","27","29",
"KZ000036870","ALMATY, KZ","2011-11-16","26","30",
"KZ000036870","ALMATY, KZ","2011-11-17","31","38","21"
"KZ000036870","ALMATY, KZ","2011-11-18","41","48","32"
"KZ000036870","ALMATY, KZ","2011-11-19","37","40",
"KZ000036870","ALMATY, KZ","2011-11-20","35",,
"KZ000036870","ALMATY, KZ","2011-11-21","40","43","31"
"KZ000036870","ALMATY, KZ","2011-11-22","40",,
"KZ000036870","ALMATY, KZ","2011-11-23","32","34","29"
"KZ000036870","ALMATY, KZ","2011-11-24","36","39","33"
"KZ000036870","ALMATY, KZ","2011-11-25","38","39","34"
"KZ000036870","ALMATY, KZ","2011-11-26","36","37",
"KZ000036870","ALMATY, KZ","2011-11-27","29",,
"KZ000036870","ALMATY, KZ","2011-11-28","26","30",
"KZ000036870","ALMATY, KZ","2011-11-29","28","31","25"
"KZ000036870","ALMATY, KZ","2011-11-30","34","43","25"
"KZ000036870","ALMATY, KZ","2011-12-01","31","37","26"
"KZ000036870","ALMATY, KZ","2011-12-02","30",,"25"
"KZ000036870","ALMATY, KZ","2011-12-03","33","39",
"KZ000036870","ALMATY, KZ","2011-12-04","28","31",
"KZ000036870","ALMATY, KZ","2011-12-05","26","27",
"KZ000036870","ALMATY, KZ","2011-12-06","24","27",
"KZ000036870","ALMATY, KZ","2011-12-07","21","24","20"
"KZ000036870","ALMATY, KZ","2011-12-08","23","25","19"
"KZ000036870","ALMATY, KZ","2011-12-09","25","31",
"KZ000036870","ALMATY, KZ","2011-12-10","28","33","18"
"KZ000036870","ALMATY, KZ","2011-12-11","30","36","25"
"KZ000036870","ALMATY, KZ","2011-12-12","36","48","27"
"KZ000036870","ALMATY, KZ","2011-12-13","31","35",
"KZ000036870","ALMATY, KZ","2011-12-14","29","36","24"
"KZ000036870","ALMATY, KZ","2011-12-15","23",,
"KZ000036870","ALMATY, KZ","2011-12-16","19","22","18"
"KZ000036870","ALMATY, KZ","2011-12-17","20","21","18"
"KZ000036870","ALMATY, KZ","2011-12-18","15","20",
"KZ000036870","ALMATY, KZ","2011-12-19","5",,
"KZ000036870","ALMATY, KZ","2011-12-20","4","9","0"
"KZ000036870","ALMATY, KZ","2011-12-21","2","7","0"
"KZ000036870","ALMATY, KZ","2011-12-22","7","14","0"
"KZ000036870","ALMATY, KZ","2011-12-23","10","18","4"
"KZ000036870","ALMATY, KZ","2011-12-24","21","32","8"
"KZ000036870","ALMATY, KZ","2011-12-25","30","41","20"
"KZ000036870","ALMATY, KZ","2011-12-26","36","50","26"
"KZ000036870","ALMATY, KZ","2011-12-27","31","37","29"
"KZ000036870","ALMATY, KZ","2011-12-28","28","30",
"KZ000036870","ALMATY, KZ","2011-12-29","29","38","26"
"KZ000036870","ALMATY, KZ","2011-12-30","27","31","23"
"KZ000036870","ALMATY, KZ","2011-12-31","23","27",
"KZ000036870","ALMATY, KZ","2012-01-01","20","29","14"
"KZ000036870","ALMATY, KZ","2012-01-02","32","47","15"
"KZ000036870","ALMATY, KZ","2012-01-03","35","44","28"
"KZ000036870","ALMATY, KZ","2012-01-04","30","39",
"KZ000036870","ALMATY, KZ","2012-01-05","27","34","22"
"KZ000036870","ALMATY, KZ","2012-01-06","21","25","19"
"KZ000036870","ALMATY, KZ","2012-01-07","19","20",
"KZ000036870","ALMATY, KZ","2012-01-08","17","19",
"KZ000036870","ALMATY, KZ","2012-01-09","17","21","15"
"KZ000036870","ALMATY, KZ","2012-01-10","18","24","12"
"KZ000036870","ALMATY, KZ","2012-01-11","33","44","15"
"KZ000036870","ALMATY, KZ","2012-01-12","29","39",
"KZ000036870","ALMATY, KZ","2012-01-13","28","37","20"
"KZ000036870","ALMATY, KZ","2012-01-14","32","42",
"KZ000036870","ALMATY, KZ","2012-01-15","31","37","25"
"KZ000036870","ALMATY, KZ","2012-01-16","26",,
"KZ000036870","ALMATY, KZ","2012-01-17","16",,
"KZ000036870","ALMATY, KZ","2012-01-18","4","13",
"KZ000036870","ALMATY, KZ","2012-01-19","-1","6",
"KZ000036870","ALMATY, KZ","2012-01-20","-3","7","-9"
"KZ000036870","ALMATY, KZ","2012-01-21","-5","1","-10"
"KZ000036870","ALMATY, KZ","2012-01-22","-2","4","-10"
"KZ000036870","ALMATY, KZ","2012-01-23","9","18","-2"
"KZ000036870","ALMATY, KZ","2012-01-24","14","24","5"
"KZ000036870","ALMATY, KZ","2012-01-25","21","33","13"
"KZ000036870","ALMATY, KZ","2012-01-26","16","25",
"KZ000036870","ALMATY, KZ","2012-01-27","11","14","8"
"KZ000036870","ALMATY, KZ","2012-01-28","11","19",
"KZ000036870","ALMATY, KZ","2012-01-29","15","25","3"
"KZ000036870","ALMATY, KZ","2012-01-30","19",,"15"
"KZ000036870","ALMATY, KZ","2012-01-31","23","32",
"KZ000036870","ALMATY, KZ","2012-02-01","22","36","9"
"KZ000036870","ALMATY, KZ","2012-02-02","21","30","15"
"KZ000036870","ALMATY, KZ","2012-02-03","17","27","12"
"KZ000036870","ALMATY, KZ","2012-02-04","14","22",
"KZ000036870","ALMATY, KZ","2012-02-05","6","11",
"KZ000036870","ALMATY, KZ","2012-02-06","7","13","1"
"KZ000036870","ALMATY, KZ","2012-02-07","7","12","4"
"KZ000036870","ALMATY, KZ","2012-02-08","11","21","3"
"KZ000036870","ALMATY, KZ","2012-02-09","14","23","3"
"KZ000036870","ALMATY, KZ","2012-02-10","28","35","14"
"KZ000036870","ALMATY, KZ","2012-02-11","25","31","22"
"KZ000036870","ALMATY, KZ","2012-02-12","18","21",
"KZ000036870","ALMATY, KZ","2012-02-13","17","26",
"KZ000036870","ALMATY, KZ","2012-02-14","17","27","9"
"KZ000036870","ALMATY, KZ","2012-02-15","16","24","9"
"KZ000036870","ALMATY, KZ","2012-02-16","16","20","12"
"KZ000036870","ALMATY, KZ","2012-02-17","24","35","10"
"KZ000036870","ALMATY, KZ","2012-02-18","28","38","18"
"KZ000036870","ALMATY, KZ","2012-02-19","33","43","23"
"KZ000036870","ALMATY, KZ","2012-02-20","36","43","28"
"KZ000036870","ALMATY, KZ","2012-02-21","25","29",
"KZ000036870","ALMATY, KZ","2012-02-22","20","24",
"KZ000036870","ALMATY, KZ","2012-02-23","18","28","11"
"KZ000036870","ALMATY, KZ","2012-02-24","18","27",
"KZ000036870","ALMATY, KZ","2012-02-25","15","22","8"
"KZ000036870","ALMATY, KZ","2012-02-26","28","44","11"
"KZ000036870","ALMATY, KZ","2012-02-27","32","40","23"
"KZ000036870","ALMATY, KZ","2012-02-28","34","41",
"KZ000036870","ALMATY, KZ","2012-02-29","29","39","21"
"KZ000036870","ALMATY, KZ","2012-03-01","25","34",
"KZ000036870","ALMATY, KZ","2012-03-02","24","32",
"KZ000036870","ALMATY, KZ","2012-03-03","26","38","14"
"KZ000036870","ALMATY, KZ","2012-03-04","35","43","24"
"KZ000036870","ALMATY, KZ","2012-03-05","32","35",
"KZ000036870","ALMATY, KZ","2012-03-06","31","35","28"
"KZ000036870","ALMATY, KZ","2012-03-07","36","43","30"
"KZ000036870","ALMATY, KZ","2012-03-08","33","36",
"KZ000036870","ALMATY, KZ","2012-03-09","35","42","28"
"KZ000036870","ALMATY, KZ","2012-03-10","29","31","27"
"KZ000036870","ALMATY, KZ","2012-03-11","29","31","28"
"KZ000036870","ALMATY, KZ","2012-03-12","31","38",
"KZ000036870","ALMATY, KZ","2012-03-13","29","32","26"
"KZ000036870","ALMATY, KZ","2012-03-14","35",,"27"
"KZ000036870","ALMATY, KZ","2012-03-15","41","51","33"
"KZ000036870","ALMATY, KZ","2012-03-16","43","49","35"
"KZ000036870","ALMATY, KZ","2012-03-17","39","43",
"KZ000036870","ALMATY, KZ","2012-03-18","38","53",
"KZ000036870","ALMATY, KZ","2012-03-19","25","26","23"
"KZ000036870","ALMATY, KZ","2012-03-20","28","33",
"KZ000036870","ALMATY, KZ","2012-03-21","33","41","22"
"KZ000036870","ALMATY, KZ","2012-03-22","39","47","28"
"KZ000036870","ALMATY, KZ","2012-03-23","46","56","36"
"KZ000036870","ALMATY, KZ","2012-03-24","51","60","40"
"KZ000036870","ALMATY, KZ","2012-03-25","49","60","40"
"KZ000036870","ALMATY, KZ","2012-03-26","46","53",
"KZ000036870","ALMATY, KZ","2012-03-27","46","54","37"
"KZ000036870","ALMATY, KZ","2012-03-28","52","67","36"
"KZ000036870","ALMATY, KZ","2012-03-29","56","69","42"
"KZ000036870","ALMATY, KZ","2012-03-30","54","63","46"
"KZ000036870","ALMATY, KZ","2012-03-31","59","71","46"
"KZ000036870","ALMATY, KZ","2012-04-01","55","65","48"
"KZ000036870","ALMATY, KZ","2012-04-02","60","71","49"
"KZ000036870","ALMATY, KZ","2012-04-03","58","68","46"
"KZ000036870","ALMATY, KZ","2012-04-04","61","72","47"
"KZ000036870","ALMATY, KZ","2012-04-05","64","76","51"
"KZ000036870","ALMATY, KZ","2012-04-06","59","67","51"
"KZ000036870","ALMATY, KZ","2012-04-07","62","72","49"
"KZ000036870","ALMATY, KZ","2012-04-08","54","63","50"
"KZ000036870","ALMATY, KZ","2012-04-09","53","63",
"KZ000036870","ALMATY, KZ","2012-04-10","56","65","41"
"KZ000036870","ALMATY, KZ","2012-04-11","59","70","47"
"KZ000036870","ALMATY, KZ","2012-04-12","60","71","47"
"KZ000036870","ALMATY, KZ","2012-04-13","62","71","51"
"KZ000036870","ALMATY, KZ","2012-04-14","61","69","51"
"KZ000036870","ALMATY, KZ","2012-04-15","63","72","51"
"KZ000036870","ALMATY, KZ","2012-04-16","65","75","55"
"KZ000036870","ALMATY, KZ","2012-04-17","63","75","53"
"KZ000036870","ALMATY, KZ","2012-04-18","61","73","48"
"KZ000036870","ALMATY, KZ","2012-04-19","66","80","48"
"KZ000036870","ALMATY, KZ","2012-04-20","72","85","53"
"KZ000036870","ALMATY, KZ","2012-04-21","72","85",
"KZ000036870","ALMATY, KZ","2012-04-22","53","65",
"KZ000036870","ALMATY, KZ","2012-04-23","51","64","36"
"KZ000036870","ALMATY, KZ","2012-04-24","60","72","42"
"KZ000036870","ALMATY, KZ","2012-04-25","66","76","55"
"KZ000036870","ALMATY, KZ","2012-04-26","68","79","57"
"KZ000036870","ALMATY, KZ","2012-04-27","64","72","57"
"KZ000036870","ALMATY, KZ","2012-04-28","64","69","56"
"KZ000036870","ALMATY, KZ","2012-04-29","59","69",
"KZ000036870","ALMATY, KZ","2012-04-30","60","67","50"
"KZ000036870","ALMATY, KZ","2012-05-01","60","67","52"
"KZ000036870","ALMATY, KZ","2012-05-02","64","77","54"
"KZ000036870","ALMATY, KZ","2012-05-03","61","73","49"
